Gwen,TFT6_Augment_Backfoot1,TFT6_Augment_HeroTrait,TFT6_Augment_StrikerConcussiveBlows,2
Gwen,TFT6_Augment_SecondWind1,TFT6_Augment_LudensEcho1,TFT6_Augment_PortableForge,2
Gwen,TFT6_Augment_TreasureTrove1,TFT6_Augment_PandorasItems,TFT6_Augment_CelestialBlessing2,3
Gwen,TFT6_Augment_CelestialBlessing1,TFT6_Augment_PandorasItems,TFT6_Augment_Weakspot2,2
Gwen,TFT6_Augment_Phalanx1,TFT6_Augment_BinaryAirdrop,TFT6_Augment_CyberneticImplants2,3
Gwen,TFT6_Augment_ClockworkTrait,TFT6_Augment_ClockworkBrokenStopwatch,TFT6_Augment_CyberneticUplink2,3
Gwen,TFT6_Augment_TreasureTrove2,TFT6_Augment_Backfoot2,TFT6_Augment_Disintegrator3,2
Gwen,TFT6_Augment_TreasureTrove1,TFT6_Augment_PortableForge,TFT6_Augment_CyberneticUplink2,2
Gwen,TFT6_Augment_Disintegrator2,TFT6_Augment_Weakspot,TFT6_Augment_CyberneticImplants2,4
Gwen,TFT6_Augment_ThreesCompany,TFT6_Augment_Keepers1,TFT6_Augment_CyberneticShell2,2
ASIANGUCCISQUAD,TFT6_Augment_TinyTitans,TFT6_Augment_MercenaryTrait,TFT6_Augment_SniperEmblem,2
ASIANGUCCISQUAD,TFT6_Augment_ClockworkTrait,TFT6_Augment_ClockworkBrokenStopwatch,TFT6_Augment_CyberneticShell2,2
ASIANGUCCISQUAD,TFT6_Augment_LudensEcho1,TFT6_Augment_TomeOfTraits1,TFT6_Augment_SunfireBoard,3
ASIANGUCCISQUAD,TFT6_Augment_TinyTitans,TFT6_Augment_BinaryAirdrop,TFT6_Augment_TriForce2,2
ASIANGUCCISQUAD,TFT6_Augment_InnovatorSelfRepair,TFT6_Augment_TriForce2,TFT6_Augment_CyberneticUplink2,2
Bunny Queen,TFT6_Augment_Weakspot2,TFT6_Augment_StrikerOverpower,TFT6_Augment_BinaryAirdrop,1
Bunny Queen,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_VerdantVeil,TFT6_Augment_SocialiteDuet,4
Bunny Queen,TFT6_Augment_ScrapTrait2,TFT6_Augment_HighEndShopping,TFT6_Augment_ForceOfNature,1
Bunny Queen,TFT6_Augment_ItemGrabBag1,TFT6_Augment_Backfoot2,TFT6_Augment_ComponentGrabBag,1
Hamtaro,TFT6_Augment_TreasureTrove1,TFT6_Augment_Electrocharge1,TFT6_Augment_ChemtechEmblem2,3
Hamtaro,TFT6_Augment_ThievingRascals,TFT6_Augment_Archangel2,TFT6_Augment_CyberneticUplink2,1
Hamtaro,TFT6_Augment_MetabolicAccelerator,TFT6_Augment_ChallengerTrait,TFT6_Augment_BinaryAirdrop,2
Hamtaro,TFT6_Augment_SlowAndSteady,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_BinaryAirdrop,1
Hamtaro,TFT6_Augment_TargetDummies,TFT6_Augment_JeweledLotus,TFT6_Augment_Backfoot2,2
Hamtaro,TFT6_Augment_Battlemage1,TFT6_Augment_DebonairEmblem,TFT6_Augment_DebonairIrresistible,6
Hamtaro,TFT6_Augment_CyberneticUplink2,TFT6_Augment_JeweledLotus,TFT6_Augment_Archangel2,5
Hamtaro,TFT6_Augment_Underdogs,TFT6_Augment_FourScore,TFT6_Augment_Diversify2,1
Hamtaro,TFT6_Augment_CelestialBlessing1,TFT6_Augment_BinaryAirdrop,TFT6_Augment_PortableForge,4
Lux,TFT6_Augment_Backfoot1,TFT6_Augment_CelestialBlessing2,undefined,7
Lux,TFT6_Augment_ThreesCompany,TFT6_Augment_SunfireBoard,TFT6_Augment_ChemtechOverload2,3
Lux,TFT6_Augment_RadiantRelics,TFT6_Augment_Battlemage3,TFT6_Augment_TriForce3,1
Lux,TFT6_Augment_Phalanx1,TFT6_Augment_Electrocharge1,undefined,8
Lux,TFT6_Augment_ChemtechOverload1,TFT6_Augment_FirstAidKit,TFT6_Augment_ChemtechInjection,1
Lux,TFT6_Augment_TreasureTrove2,TFT6_Augment_ScholarTrait,TFT6_Augment_DebonairVVIP,1
Lux,TFT6_Augment_PortableForge,TFT6_Augment_ChallengerTrait,TFT6_Augment_ChallengerEmblem,1
Lux,TFT6_Augment_TinyTitans,TFT6_Augment_Underdogs,TFT6_Augment_Backfoot2,2
Lux,TFT6_Augment_ThievingRascals,TFT6_Augment_Underdogs,undefined,5
Lux,TFT6_Augment_Disintegrator1,TFT6_Augment_TargetDummies,TFT6_Augment_ForceOfNature,2
Lux,TFT6_Augment_ItemGrabBag1,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_Archangel2,4
Lux,TFT6_Augment_Phalanx2,TFT6_Augment_CelestialBlessing2,undefined,4
Lux,TFT6_Augment_Backfoot2,TFT6_Augment_Electrocharge1,TFT6_Augment_Meditation2,1
Lux,TFT6_Augment_ThreesCompany,undefined,undefined,8
Lux,TFT6_Augment_TomeOfTraits1,TFT6_Augment_MercenaryPirates,undefined,7
Lux,TFT6_Augment_TreasureTrove1,TFT6_Augment_JeweledLotus,TFT6_Augment_CelestialBlessing2,4
Lux,TFT6_Augment_MercenaryEmblem,TFT6_Augment_SniperTrait,TFT6_Augment_ClockworkTrait,7
Lux,TFT6_Augment_SecondWind1,TFT6_Augment_Battlemage1,TFT6_Augment_HighEndShopping,2
Lux,TFT6_Augment_TargetDummies,TFT6_Augment_TomeOfTraits1,TFT6_Augment_MakeshiftArmor3,5
Lux,TFT6_Augment_LudensEcho2,TFT6_Augment_Battlemage2,undefined,6
Lux,TFT6_Augment_Disintegrator2,TFT6_Augment_BruteTrait,undefined,7
Lux,TFT6_Augment_RichGetRicher,TFT6_Augment_SunfireBoard,TFT6_Augment_Backfoot2,2
Lux,TFT6_Augment_Electrocharge1,TFT6_Augment_SunfireBoard,TFT6_Augment_TitanicForce,1
Lux,TFT6_Augment_TreasureTrove1,TFT6_Augment_MeleeStarBlade1,TFT6_Augment_HighFive,2
Lux,TFT6_Augment_LudensEcho1,TFT6_Augment_Meditation2,undefined,8
Lux,TFT6_Augment_StrikerOverpower,TFT6_Augment_TomeOfTraits1,TFT6_Augment_HighFive,1
Lux,TFT6_Augment_TargetDummies,TFT6_Augment_Phalanx2,TFT6_Augment_MakeshiftArmor2,1
Lux,TFT6_Augment_BlueBattery2,TFT6_Augment_Backfoot1,undefined,7
Velayy,TFT6_Augment_SocialiteDuet,TFT6_Augment_SunfireBoard,TFT6_Augment_RadiantRelics,6
 Wu W?,TFT6_Augment_ThievingRascals,TFT6_Augment_GoldenGifts1,TFT6_Augment_BinaryAirdrop,3
 Wu W?,TFT6_Augment_MutantUnstableEvolution,TFT6_Augment_Diversify2,TFT6_Augment_Archangel2,6
 Wu W?,TFT6_Augment_BlueBattery1,TFT6_Augment_ArcanistEmblem,TFT6_Augment_JeweledLotus,8
 Wu W?,TFT6_Augment_CelestialBlessing2,TFT6_Augment_SecondWind1,TFT6_Augment_CyberneticShell1,1
 Wu W?,TFT6_Augment_ItemGrabBag1,TFT6_Augment_AssassinCutthroat,TFT6_Augment_ForceOfNature,7
 Wu W?,TFT6_Augment_EnforcerSwiftJustice,TFT6_Augment_Electrocharge1,TFT6_Augment_MakeshiftArmor2,5
 Wu W?,TFT6_Augment_ExperimentalTrait,TFT6_Augment_TomeOfTraits1,TFT6_Augment_MaxLevel10,1
 Wu W?,TFT6_Augment_Battlemage2,TFT6_Augment_BruteEmblem,TFT6_Augment_Archangel2,1
 Wu W?,TFT6_Augment_GrandGambler,TFT6_Augment_ChallengerEmblem,TFT6_Augment_Battlemage2,7
 Wu W?,TFT6_Augment_Backfoot2,TFT6_Augment_BruteEmblem,TFT6_Augment_HighFive,1
 Wu W?,TFT6_Augment_RichGetRicher,TFT6_Augment_HighEndShopping,undefined,8
 Wu W?,TFT6_Augment_SocialiteShare,TFT6_Augment_Weakspot,TFT6_Augment_StrikerConcussiveBlows,5
casparwu,TFT6_Augment_CelestialBlessing2,TFT6_Augment_MeleeStarBlade1,TFT6_Augment_Disintegrator2,5
casparwu,TFT6_Augment_Distancing,TFT6_Augment_CelestialBlessing3,TFT6_Augment_ClockworkTrait,2
casparwu,TFT6_Augment_PortableForge,TFT6_Augment_Diversify2,TFT6_Augment_CelestialBlessing2,2
casparwu,TFT6_Augment_SniperTrait,TFT6_Augment_Diversify1,TFT6_Augment_EnchanterTrait2,6
